datetime,device,accx,accy,accz,gyrox,gyroy,gyroz,anglex,angley,anglez,magx,magy,magz
2024-06-18 18:08:56.681221,motor,-1.0034,-0.019,0.0107,0.0,-0.061,0.0,-59.42,89.313,-122.036,5264,30900,2309
2024-06-18 18:08:56.980618,motor,-4.5029,4.3745,-0.375,0.0,-0.061,0.0,-59.42,89.313,-122.036,-1125,-666,-2239
2024-06-18 18:08:59.275898,motor,-4.5029,4.3745,-0.375,0.0,-0.061,0.0,-57.09,89.302,-121.998,4456,30896,17062
2024-06-18 18:09:05.762558,motor,-0.9961,-0.0225,0.0044,0.0,0.0,0.0,-50.944,89.445,-122.003,-1278,11708,12689
2024-06-18 18:09:07.059898,motor,-0.9961,-0.0225,0.0044,0.0,-0.061,0.0,-50.944,89.445,-122.003,410,30897,-31866
2024-06-18 18:09:09.155672,motor,-1.0054,-0.0249,0.0215,0.0,-0.061,0.0,-46.939,89.33,-121.998,-588,3766,5861
2024-06-18 18:09:09.554872,motor,-1.0054,-0.0249,0.0215,0.0,-0.061,0.0,-46.939,89.33,-121.998,-556,-7374,-4301
2024-06-18 18:09:09.654562,motor,-1.0054,-0.0249,0.0215,0.0,-0.061,0.0,-46.939,89.33,-121.998,-3746,25141,15419
2024-06-18 18:09:14.145832,motor,-1.0054,-0.0249,0.0215,0.0,-0.061,0.0,-46.939,89.33,-121.998,-1967,-49,-2874
2024-06-18 18:09:14.245511,motor,-1.0054,-0.0249,0.0215,0.0,-0.061,0.0,-46.939,89.33,-121.998,-7438,23181,-8159
2024-06-18 18:09:16.341513,motor,-1.0054,-0.0249,0.0215,0.0,0.0,0.0,-46.939,89.33,-121.998,-7437,30898,-10065
2024-06-18 18:09:17.239713,motor,-1.0054,-0.0249,0.0215,0.0,0.0,0.0,-73.691,89.489,-121.855,-1693,865,-2654
2024-06-18 18:09:22.529638,motor,-1.0015,-0.0107,0.0142,0.061,0.0,0.0,-73.295,89.39,-121.712,-3371,20127,-11080
2024-06-18 18:09:52.070815,motor,-0.9956,-0.0117,0.0024,0.061,0.0,0.0,-63.408,89.522,-121.328,576,29025,-10567
2024-06-18 18:09:52.469934,motor,-0.9956,-0.0117,0.0024,0.061,0.0,0.0,-78.398,89.522,-121.3,889,30898,1355
2024-06-18 18:09:53.168580,motor,-0.9956,-0.0117,0.0024,-0.061,0.0,-0.1221,-78.398,89.522,-121.3,-1421,-740,-3095
2024-06-18 18:09:53.867258,motor,-0.9951,-0.02,0.0059,0.0,0.0,0.0,-74.427,89.429,-121.223,929,30895,-31562
2024-06-18 18:09:53.967014,motor,-0.9951,-0.02,0.0059,0.0,0.0,0.0,-74.427,89.429,-121.223,593,30898,-31625
2024-06-18 18:09:55.123155,motor,-0.9951,-0.02,0.0059,0.0,-0.061,0.0,-74.427,89.429,-121.223,28410,-1593,-12032
2024-06-18 18:10:03.848101,motor,-0.9907,-0.0078,-0.0068,-0.061,-0.061,296.875,-75.333,89.632,-121.069,-1815,0,-1281
2024-06-18 18:10:04.746347,motor,-0.9907,-0.0078,-0.0068,-0.061,-0.061,296.875,-75.333,89.632,-121.069,-6279,30898,-26812
2024-06-18 18:10:05.245368,motor,-0.999,-0.0029,0.0088,-0.061,-0.061,296.875,-75.333,89.632,-121.069,-11573,29313,-29729
2024-06-18 18:10:06.143685,motor,-0.999,-0.0029,0.0088,0.1221,0.0,0.0,-79.92,89.489,-120.954,-3705,22864,-15814
2024-06-18 18:10:06.443031,motor,-0.999,-0.0029,0.0088,0.1221,0.0,0.0,-79.92,89.489,-120.954,-4031,26102,-16310
2024-06-18 18:10:10.435134,motor,-1.0,-0.0264,0.0073,0.0,0.061,0.0,-86.743,89.517,-121.02,-702,6921,-10112
2024-06-18 18:10:13.528959,motor,-1.0,-0.0264,0.0073,0.0,-0.1221,0.061,-77.058,89.324,-120.855,747,-542,-5529
2024-06-18 18:10:14.327384,motor,-0.9956,-0.0317,-0.0024,0.0,-0.1221,0.061,-69.494,89.522,-121.025,-634,-6485,-17999
2024-06-18 18:10:14.427305,motor,-0.9956,-0.0317,-0.0024,0.2441,-0.061,0.1221,-69.494,89.522,-121.025,-613,-5970,-17721
2024-06-18 18:10:14.826412,motor,-0.9956,-0.0317,-0.0024,0.2441,-0.061,0.1221,-69.494,89.522,-121.025,-1336,-1274,-1167
2024-06-18 18:10:39.165354,motor,-0.9951,-0.0059,10.2593,0.2441,-0.061,0.1221,-76.454,89.429,-120.778,180,21760,21841
2024-06-18 18:12:34.652228,motor,-0.9951,-0.0059,10.2593,-15.625,-0.061,1329.2847,-71.724,89.418,-119.498,4444,30862,11969
2024-06-18 18:13:15.432528,motor,-0.9951,-0.0059,10.2593,-15.625,-0.061,1329.2847,-71.724,89.418,-119.498,-7325,0,20929
2024-06-18 18:13:43.415569,motor,-3.5044,0.1001,10.1807,-15.625,-0.061,1329.2847,-71.724,89.418,-119.498,-2212,-7064,-12780
2024-06-18 18:13:49.303242,motor,-3.5044,0.1001,10.1807,0.0,187.5,1308.96,-71.724,89.418,-119.498,-2224,-7105,-12784
2024-06-18 18:15:48.560683,motor,-3.5044,0.1001,10.1807,0.0,296.875,1309.082,-68.286,89.495,-118.669,-2209,-7115,-12771
2024-06-18 18:15:49.358981,motor,-3.5044,0.1001,10.1807,0.0,296.875,1309.082,-68.286,89.495,-118.669,-2206,-7111,-12765
2024-06-18 18:15:51.254968,motor,-3.5044,0.1001,10.1807,0.0,296.875,1309.082,-68.286,89.495,-118.669,-2225,-7045,-12747
2024-06-18 18:16:31.369817,motor,-3.5044,0.1001,10.1807,0.0,296.875,1309.082,-164.707,-119.185,-137.955,-2221,-7042,-12762
2024-06-18 18:17:24.757298,motor,-0.9966,-0.0083,0.0059,0.0,296.875,1309.082,-164.707,-119.185,-137.955,-2220,-7119,-12804
2024-06-18 18:17:28.349555,motor,-0.9966,-0.0083,0.0059,0.0,0.0,0.0,-44.368,-138.873,-35.623,-2223,-7103,-12796
2024-06-18 18:17:32.540648,motor,-0.9976,-0.0083,0.0073,0.0,0.0,0.0,-47.725,89.374,-118.669,-2220,-7095,-12767
2024-06-18 18:17:34.137269,motor,-0.9976,-0.0083,0.0073,0.0,0.0,0.0,-46.95,89.341,-118.669,-2226,-7077,-12775
2024-06-18 18:17:36.831577,motor,-0.9971,-0.0078,0.0078,0.0,0.0,0.0,-48.181,89.363,-118.669,-2229,-7090,-12783
2024-06-18 18:17:39.625847,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-49.037,89.374,-118.669,-2214,-7082,-12752
2024-06-18 18:17:40.324324,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2230,-7080,-12784
2024-06-18 18:17:40.723517,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2229,-7087,-12778
2024-06-18 18:17:41.122662,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2227,-7082,-12761
2024-06-18 18:17:41.322290,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2214,-7089,-12785
2024-06-18 18:17:42.519870,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2218,-7048,-12780
2024-06-18 18:17:43.817165,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2224,-7105,-12783
2024-06-18 18:17:44.515808,motor,-0.9966,-0.0093,0.0073,0.0,0.0,0.0,-46.401,89.401,-118.663,-2226,-7088,-12754
2024-06-18 18:17:47.808977,motor,-0.9971,-0.0083,0.0078,0.0,0.0,0.0,-45.088,89.341,-118.669,-2219,-7070,-12766
2024-06-18 18:17:48.307859,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-45.088,89.341,-118.669,-2232,-7045,-12783
2024-06-18 18:17:49.205868,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-45.088,89.341,-118.669,-2217,-7023,-12745
2024-06-18 18:17:51.002223,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-44.324,89.324,-118.669,-2212,-7049,-12760
2024-06-18 18:17:51.401315,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-44.324,89.324,-118.669,-2221,-7047,-12783
2024-06-18 18:17:56.890082,motor,-0.9966,-0.0078,0.0083,0.0,0.0,0.0,-44.297,89.335,-118.669,-2225,-7127,-12808
2024-06-18 18:18:02.178817,motor,-0.9966,-0.0078,0.0083,0.0,0.0,0.0,-79.854,89.517,-118.669,-2220,-7161,-12813
2024-06-18 18:18:54.037409,motor,-0.9971,-0.0068,0.0034,0.0,0.0,0.0,-79.854,89.517,-118.669,-23504,40,1873
2024-06-18 18:19:00.161755,motor,-0.9971,-0.0068,0.0034,0.0,0.0,0.0,-127.776,-14.205,118.592,-2260,1871,-18889
2024-06-18 18:19:03.255486,motor,-0.9971,-0.0078,0.0024,0.0,0.0,0.0,-65.682,89.495,-118.669,-2263,1798,-18966
2024-06-18 18:19:34.952492,motor,-0.9971,-0.0078,0.0024,0.0,0.0,-1203.125,-65.682,89.495,-118.669,11771,150,20854
2024-06-18 18:19:45.768601,motor,-0.9971,-0.0078,0.0024,0.0,0.0,0.0,-71.812,89.478,-118.092,-1124,6681,-8105
2024-06-18 18:19:45.868415,motor,-0.9971,-0.0078,0.0024,0.0,0.0,0.0,-71.812,89.478,-118.092,-1128,6681,-8068
2024-06-18 18:19:47.764590,motor,-0.9971,-0.0078,0.0024,0.0,0.0,0.0,-69.17,89.495,-118.092,-1198,5693,-8926
2024-06-18 18:19:48.263538,motor,-0.9976,-0.0112,0.0029,0.0,0.0,0.0,-73.784,89.528,-118.087,-1205,5722,-8944
2024-06-18 18:19:51.357621,motor,-0.9976,-0.0078,0.0034,0.0,0.0,0.0,-75.855,89.517,-118.092,-1199,5774,-8923
2024-06-18 18:19:52.511597,motor,-0.9976,-0.0078,0.0034,0.0,0.0,0.0,-75.855,89.517,-118.092,-23557,8214,221
2024-06-18 18:19:52.655079,motor,-0.9976,-0.0078,0.0034,0.0,0.0,0.0,-75.855,89.517,-118.092,-1203,5801,-8922
2024-06-18 18:19:53.553266,motor,-0.9966,-0.0078,0.0024,0.0,0.0,0.0,-75.855,89.517,-118.092,-1214,5829,-8940
2024-06-18 18:19:53.952451,motor,-0.9966,-0.0078,0.0024,0.0,0.0,0.0,-75.855,89.517,-118.092,-1204,5835,-8981
2024-06-18 18:20:00.239794,motor,-0.9961,-0.0088,0.0024,0.0,0.0,0.0,-75.855,89.517,-118.092,-1241,5468,-9322
2024-06-18 18:20:09.322178,motor,-0.9961,-0.0088,0.0024,0.0,0.0,0.0,-75.855,89.517,-118.092,-1261,5245,-9513
2024-06-18 18:20:47.802958,motor,-2.1221,-2.2422,10.6338,0.0,0.0,0.0,-72.697,89.517,-118.087,-1291,4923,217
2024-06-18 18:21:04.708048,motor,-2.1221,-2.2422,10.6338,0.0,0.0,0.0,-72.697,89.517,-118.087,-1304,4990,-9932
2024-06-18 18:21:43.396846,motor,-2.1221,-2.2422,10.6338,0.0,0.0,0.0,-68.071,89.495,-35.618,29693,21760,-4271
2024-06-18 18:22:04.146752,motor,-0.9961,-0.0083,0.0029,0.0,0.0,0.0,-68.071,89.495,-35.618,-5895,30205,25856
2024-06-18 18:26:46.424905,motor,-0.9941,-0.0264,0.0,0.0,1339.8438,-1308.96,-70.631,89.308,-117.735,-1441,-1574,-1183
2024-06-18 18:26:53.010898,motor,-0.9966,-0.0186,0.0063,0.061,0.0,-0.1221,-70.631,89.308,-117.735,-7303,30898,-12305
2024-06-18 18:26:54.008789,motor,-1.0015,-0.0249,0.0068,0.061,0.0,-0.1221,-65.951,89.423,-117.686,153,27608,-26759
2024-06-18 18:26:54.208347,motor,-1.0015,-0.0249,0.0068,0.061,0.0,-0.1221,-65.951,89.423,-117.686,-2600,30852,-31560
2024-06-18 18:26:57.401928,motor,-0.999,-0.0068,0.0029,0.0,0.0,0.0,-73.812,89.55,-117.669,-8194,30898,-21555
2024-06-18 18:28:40.554565,motor,-0.9976,-0.0117,0.0,0.0,0.0,0.0,-58.239,89.182,-117.729,30900,6943,-29952
2024-06-18 18:29:45.222548,motor,-0.9976,-0.0117,0.0,0.0,0.0,0.0,-58.239,89.182,-117.729,6471,-12168,21760
2024-06-18 18:30:00.886735,motor,-0.9976,-0.0117,0.0,0.0,0.0,0.0,-67.473,-117.79,119.916,-6593,-18618,6622
2024-06-18 18:30:02.892828,motor,-0.9976,-0.0117,0.0,0.0,0.0,0.0,-67.473,-117.79,119.916,-19217,7174,-4015
2024-06-18 18:30:07.517607,motor,-0.9961,-0.0083,0.0034,0.0,0.0,0.0,-62.957,89.467,-117.79,6668,30900,7207
2024-06-18 18:30:08.715226,motor,-0.9961,-0.0083,0.0034,0.0,0.0,0.0,-62.957,89.467,-117.79,6440,30900,6499
2024-06-18 18:30:10.710963,motor,-0.9961,-0.0083,0.0034,0.0,0.0,0.0,-62.957,89.467,-117.79,6449,30900,6542
2024-06-18 18:30:10.910556,motor,-0.9961,-0.0083,0.0034,0.0,0.0,0.0,-62.957,89.467,-117.79,6670,30900,7194
2024-06-18 18:30:12.806695,motor,-0.9971,-0.0083,0.0044,0.0,0.0,0.0,-61.183,89.456,-117.79,6426,30900,6490
2024-06-18 18:30:13.904507,motor,-0.9971,-0.0083,0.0044,0.0,0.0,0.0,-61.183,89.456,-117.79,6565,30900,6897
2024-06-18 18:30:19.056608,motor,-0.9966,-0.0078,-9.4971,0.0,0.0,0.0,-66.742,89.495,-117.79,30745,25,20837
2024-06-18 18:30:19.293658,motor,-0.9966,-0.0078,-9.4971,0.0,0.0,0.0,-66.742,89.495,-117.79,6604,30900,6989
2024-06-18 18:30:19.692830,motor,-0.9966,-0.0078,-9.4971,0.0,0.0,0.0,-66.742,89.495,-117.79,6420,30900,6440
2024-06-18 18:30:20.790721,motor,-0.9966,-0.0078,-9.4971,0.0,0.0,0.0,-66.742,89.495,-117.79,6543,30900,6843
2024-06-18 18:30:24.383811,motor,-0.9976,-0.0088,0.0034,0.0,0.0,1329.2236,-62.397,89.473,-117.79,6469,30900,6562
2024-06-18 18:30:26.379888,motor,-0.9966,-0.0078,0.0044,0.0,0.0,292.0532,-62.397,89.473,-117.79,6486,30900,6636
2024-06-18 18:30:27.078543,motor,-0.9966,-0.0078,0.0044,0.0,0.0,0.0,-62.556,89.478,-117.79,6464,30900,6556
2024-06-18 18:30:32.567810,motor,-0.9966,-0.0078,0.0024,0.0,0.0,0.0,-65.116,89.489,-117.79,6478,30900,6619
2024-06-18 18:30:33.366237,motor,-0.9966,-0.0078,0.0024,0.0,0.0,0.0,-65.116,89.489,-117.79,6439,30900,6435
2024-06-18 18:30:36.859442,motor,-0.9966,-0.0083,0.0044,0.0,0.0,0.0,-66.116,89.489,-117.79,6399,30900,6407
2024-06-18 18:30:38.156920,motor,-0.9966,-0.0083,0.0044,0.0,0.0,0.0,-65.638,89.495,-117.79,6424,30900,6486
2024-06-18 18:30:38.755742,motor,-0.9966,-0.0083,0.0044,0.0,0.0,0.0,-65.638,89.495,-117.79,6460,30900,6566
2024-06-18 18:30:56.919785,motor,-0.9966,-0.0088,0.0039,0.0,0.0,0.0,-64.259,89.478,-117.79,6510,30900,6711
2024-06-18 18:30:57.418792,motor,-0.9966,-0.0088,0.0039,0.0,0.0,0.0,-64.259,89.478,-117.79,6443,30900,6457
2024-06-18 18:32:11.576357,motor,-0.9971,0.8667,2.25,0.0,0.0,0.0,-62.062,89.462,-117.79,6491,30900,6517
2024-06-18 18:32:11.676232,motor,-0.9971,0.8667,2.25,0.0,0.0,0.0,-62.062,89.462,-117.79,6443,30900,6386
2024-06-18 18:32:12.132553,motor,-0.9971,0.8667,2.25,0.0,0.0,0.0,-63.38,89.467,-117.79,30745,6828,24576
2024-06-18 18:32:13.472653,motor,-0.9971,0.8667,2.25,0.0,0.0,0.0,-60.985,89.478,-117.79,6575,30900,6808
2024-06-18 18:32:16.267329,motor,-0.9971,-0.0073,0.0034,0.0,0.0,0.0,-64.363,89.489,-117.79,6588,30900,6854
2024-06-18 18:32:17.065684,motor,-0.9971,-0.0073,0.0034,0.0,0.0,0.0,-66.577,89.5,-117.79,6542,30900,6728
2024-06-18 18:32:17.165524,motor,-0.9971,-0.0073,0.0034,0.0,0.0,0.0,-66.577,89.5,-117.79,6501,30900,6587
2024-06-18 18:32:21.756403,motor,-0.9971,-0.0083,0.0039,0.0,0.0,0.0,-61.672,89.478,-117.79,6557,30900,6785
2024-06-18 18:32:24.605567,motor,-0.9971,-0.0073,0.0034,0.0,0.0,0.0,-61.403,89.473,-117.79,-19262,-4744,26
2024-06-18 18:32:25.448626,motor,-0.9971,-0.0073,0.0034,0.0,0.0,0.0,-60.013,89.473,-117.79,6535,30900,6678
2024-06-18 18:32:25.548441,motor,-0.9971,-0.0073,0.0034,0.0,0.0,0.0,-60.013,89.473,-117.79,6500,30900,6535
2024-06-18 18:32:26.546357,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-63.056,89.5,-117.79,6368,30900,6129
2024-06-18 18:32:29.240949,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-64.462,89.478,-117.79,6417,30900,6338
2024-06-18 18:32:29.839791,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-64.462,89.478,-117.79,6464,30900,6447
2024-06-18 18:32:31.935671,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-63.649,89.484,-117.79,6466,30900,6476
2024-06-18 18:32:32.833801,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-61.501,89.478,-117.79,6376,30900,6186
2024-06-18 18:32:32.933628,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-61.501,89.478,-117.79,6397,30900,6248
2024-06-18 18:32:35.728175,motor,-0.9966,-0.0078,0.0039,0.0,0.0,0.0,-59.557,89.467,-117.79,6493,30900,6551
2024-06-18 18:32:37.225275,motor,-0.9971,-0.0083,0.0034,0.0,0.0,0.0,-63.364,89.484,-117.79,6608,30900,6912
2024-06-18 18:32:39.620693,motor,-0.9966,-0.0078,0.0039,0.0,0.0,0.0,-62.353,89.478,-117.79,6511,30900,6592
2024-06-18 18:33:10.960262,motor,-0.9966,-0.0078,0.0039,0.0,0.0,0.0,-60.057,89.478,-117.79,6508,30900,6600
2024-06-18 18:33:13.355186,motor,-0.9966,-0.0078,0.0039,0.0,0.0,0.0,-60.057,89.478,-117.79,6388,30900,6199
2024-06-18 18:33:14.452923,motor,-0.9966,-0.0078,0.0039,0.0,0.0,0.0,-65.16,89.5,-117.79,6554,30900,6680
2024-06-18 18:33:14.752292,motor,-0.9966,-0.0078,0.0039,0.0,0.0,0.0,-65.16,89.5,-117.79,6418,30900,6246
2024-06-18 18:33:18.344678,motor,-0.9971,-0.0073,0.0044,0.0,0.0,0.0,-65.16,89.5,-117.79,6390,30900,6123
2024-06-18 18:33:19.542119,motor,-0.9971,-0.0073,0.0044,0.0,0.0,0.0,-62.139,89.478,-117.79,6474,30900,6427
2024-06-18 18:33:20.240796,motor,-0.9971,-0.0073,0.0044,0.0,0.0,0.0,-62.139,89.478,-117.79,6458,30900,6363
2024-06-18 18:33:21.638013,motor,-0.9956,-0.0073,0.0024,0.0,0.0,0.0,-62.139,89.478,-117.79,6456,30900,6411
2024-06-18 18:33:24.332427,motor,-0.9976,-0.0078,0.0044,0.0,0.0,0.0,-66.445,89.495,-117.79,6505,30900,6529
2024-06-18 18:33:24.432239,motor,-0.9976,-0.0078,0.0044,0.0,0.0,0.0,-66.445,89.495,-117.79,6463,30900,6391
2024-06-18 18:33:24.631801,motor,-0.9976,-0.0073,0.0039,0.0,0.0,0.0,-66.445,89.495,-117.79,6360,30900,6106
2024-06-18 18:33:27.425985,motor,-0.9971,-0.0078,0.0044,0.0,0.0,0.0,-66.445,89.495,-117.79,6389,30900,6171
2024-06-18 18:33:27.825176,motor,-0.9971,-0.0078,0.0044,0.0,0.0,0.0,-66.445,89.495,-117.79,6528,30900,6585
2024-06-18 18:33:29.920735,motor,-0.9971,-0.0078,0.0044,0.0,0.0,0.0,-66.242,89.484,-117.79,6524,30900,6612
2024-06-18 18:33:30.020508,motor,-0.9971,-0.0078,0.0044,0.0,0.0,0.0,-66.242,89.484,-117.79,6497,30900,6483
2024-06-18 18:33:32.116295,motor,-0.9971,-0.0078,0.0044,0.0,0.0,0.0,-66.242,89.484,-117.79,6495,30900,6524
2024-06-18 18:34:57.619149,motor,-0.9966,-0.0088,0.0034,0.0,0.0,0.0,-61.166,89.484,-117.79,-19431,6264,-1963
2024-06-18 18:35:10.812907,motor,-0.9966,-0.0088,0.0034,0.0,0.0,0.0,-61.166,89.484,-117.79,6389,30900,6107
2024-06-18 18:35:14.505273,motor,-0.9971,-0.0088,0.0078,0.0,0.0,0.0,-45.775,89.341,-117.79,6335,30900,5959
2024-06-18 18:35:14.904473,motor,-0.9971,-0.0088,0.0078,0.0,0.0,0.0,-45.775,89.341,-117.79,6477,30900,6422
2024-06-18 18:35:15.203850,motor,-0.9971,-0.0088,0.0078,0.0,0.0,0.0,-46.187,89.357,-117.79,6345,30900,5983
2024-06-18 18:35:17.000202,motor,-0.9971,-0.0088,0.0078,0.0,0.0,0.0,-46.187,89.357,-117.79,6519,30900,6494
2024-06-18 18:35:20.692728,motor,-0.9976,-0.0078,0.0044,0.0,0.0,0.0,-65.484,89.489,-117.79,6477,30900,6401
2024-06-18 18:35:21.790552,motor,-0.9976,-0.0078,0.0044,0.0,0.0,0.0,-65.484,89.489,-117.79,6317,30900,5928
2024-06-18 18:35:25.083858,motor,-0.9966,-0.0078,0.0044,0.0,0.0,281.25,-67.044,89.495,-117.79,6454,30900,6329
2024-06-18 18:35:25.882319,motor,-0.9966,-0.0078,0.0044,0.0,0.0,281.25,-66.401,89.5,-117.79,6427,30900,6252
2024-06-18 18:35:28.576670,motor,-0.9966,-0.0078,0.0044,0.0,0.0,0.0,-62.084,89.473,-117.79,6555,30900,6564
2024-06-18 18:35:31.869932,motor,-0.9971,-0.0088,0.0034,0.0,0.0,0.0,-67.451,89.495,-117.79,6390,30900,6115
2024-06-18 18:35:33.167408,motor,-0.9961,-0.0063,0.0034,0.0,0.0,0.0,-67.451,89.495,-117.79,6471,30900,6320
2024-06-18 18:35:35.961713,motor,-0.9961,-0.0063,0.0034,0.0,0.0,0.0,-65.039,89.495,-117.79,6532,30900,6557
2024-06-18 18:35:41.150986,motor,-0.9966,-0.0073,0.0039,0.0,0.0,0.0,-60.65,89.473,-117.79,6497,30900,6435
2024-06-18 18:35:41.350551,motor,-0.9966,-0.0073,0.0039,0.0,0.0,0.0,-60.65,89.473,-117.79,6408,30900,6136
2024-06-18 18:35:43.503408,motor,-0.9966,-0.0078,0.0044,0.0,0.0,0.0,-62.924,89.478,-117.79,-19419,15480,24
2024-06-18 18:35:44.344435,motor,-0.9966,-0.0078,0.0044,0.0,0.0,0.0,-62.924,89.478,-117.79,6346,30900,5952
2024-06-18 18:35:45.043028,motor,-0.9966,-0.0073,0.0039,0.0,0.0,0.0,-62.924,89.478,-117.79,6376,30900,6030
2024-06-18 18:35:56.320144,motor,-0.9971,-0.0083,0.0044,0.0,0.0,0.0,-60.326,89.467,-117.79,6510,30900,6505
2024-06-18 18:35:56.619607,motor,-0.9971,-0.0083,0.0044,0.0,0.0,0.0,-60.326,89.467,-117.79,6387,30900,6060
2024-06-18 18:35:58.216413,motor,-0.9971,-0.0073,0.0039,0.0,0.0,0.0,-60.326,89.467,-117.79,6305,30900,5859
2024-06-18 18:36:06.799097,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-65.759,89.484,-117.79,6433,30900,6201
2024-06-18 18:36:08.395744,motor,-0.9966,-0.0078,0.0034,0.0,0.0,0.0,-65.759,89.484,-117.79,6394,30900,6083
2024-06-18 18:37:50.153710,motor,-4.2539,-0.0029,2.5581,0.0,0.0,0.0,-61.512,89.484,-117.79,14842,-3097,20736
2024-06-18 18:38:29.380335,motor,-4.2539,-0.0029,2.5581,0.0,1734.375,626.0986,-61.512,89.484,-117.79,190,20736,-4104
2024-06-18 18:39:55.808582,motor,-10.1289,13.6294,-4.6162,0.0,0.0,0.0,89.813,99.382,86.248,229,20789,-56
2024-06-18 18:39:57.206751,motor,-10.1289,13.6294,-4.6162,0.0,0.0,0.0,89.813,99.382,86.248,23732,20736,-236
2024-06-18 18:40:53.885771,motor,-1.6289,2.2559,0.04,1671.875,1299.0723,-1986.5112,89.813,99.382,86.248,-8923,33,20953
2024-06-18 18:43:03.655133,motor,-1.6289,2.2559,0.04,1671.875,1299.0723,-1986.5112,89.813,99.382,86.248,-3257,4862,629
2024-06-18 18:43:03.854824,motor,-1.6289,2.2559,0.04,1671.875,1299.0723,-1986.5112,89.813,99.382,86.248,-1095,-1568,-1497
2024-06-18 18:43:05.909812,motor,-1.6289,2.2559,0.04,0.0,-0.061,0.0,-67.055,89.632,-119.432,512,63,21860
2024-06-18 18:43:08.445195,motor,-1.6289,2.2559,0.04,0.0,-0.061,0.0,-63.232,89.473,-119.328,-1175,1099,-1409
2024-06-18 18:43:08.944234,motor,-1.6289,2.2559,0.04,0.0,-0.061,0.0,-63.232,89.473,-119.328,2086,30900,-26103
2024-06-18 18:43:10.441172,motor,-0.9932,0.0015,0.0024,0.1221,0.0,0.0,-81.249,89.648,-119.328,-162,24975,23728
2024-06-18 18:43:12.894372,motor,-1.001,-0.0166,0.0068,0.061,0.0,0.0,-77.964,89.489,-119.377,-969,1,-17664
2024-06-18 18:43:13.135436,motor,-1.001,-0.0166,0.0068,0.061,0.0,0.0,-77.964,89.489,-119.377,5346,30803,10531
2024-06-18 18:43:15.031634,motor,-0.9995,-0.0161,0.0005,-0.061,0.0,0.0,-77.964,89.489,-119.377,-5049,30898,24121
2024-06-18 18:43:15.131489,motor,-0.9995,-0.0161,0.0005,-0.061,0.0,0.0,-77.964,89.489,-119.377,-5149,30898,23642
2024-06-18 18:43:20.021541,motor,-0.9995,-0.0161,0.0005,-0.061,0.0,0.0,-77.964,89.489,-119.377,-1309,-1637,-2371
2024-06-18 18:43:47.564731,motor,-0.9961,-0.0039,0.0034,0.0,0.0,0.0,89.731,-35.623,118.147,-8425,30898,-28219
2024-06-18 18:43:48.762344,motor,-0.9961,-0.0039,0.0034,0.0,0.0,0.0,-64.913,89.5,-119.432,2187,30900,-25229
2024-06-18 18:43:55.249438,motor,-0.9961,-0.0039,0.0034,0.0,0.0,0.061,168.865,0.286,114.373,-1928,977,-658
2024-06-18 18:44:16.106750,motor,-0.9961,-0.0083,0.0068,0.0,0.0,0.0,-44.506,89.352,-119.482,5222,30900,25045
2024-06-18 18:44:16.605702,motor,-0.9961,-0.0083,0.0068,0.0,0.0,0.0,-44.506,89.352,-119.482,5200,30900,24975
2024-06-18 18:44:18.002828,motor,-0.9971,-0.0073,0.0088,0.0,0.0,0.0,-44.506,89.352,-119.482,5184,30900,24997
2024-06-18 18:44:19.799133,motor,-0.9971,-0.0073,0.0088,0.0,0.0,0.0,-44.506,89.352,-119.482,5217,30900,25103
2024-06-18 18:44:20.797020,motor,-0.9966,-0.0068,0.0078,0.0,0.0,0.0,-44.857,89.352,-119.482,5183,30900,25002
2024-06-18 18:44:25.387508,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-46.055,89.368,-119.482,5209,30900,25019
2024-06-18 18:44:25.786650,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-46.055,89.368,-119.482,5081,30900,24632
2024-06-18 18:44:25.886537,motor,-0.9976,-0.0083,0.0078,0.0,0.0,0.0,-46.055,89.368,-119.482,5179,30900,24947
